data,reservatorio,vol util (%),prec (mm/dia),acum prec (mês)
6/13/2004,Cantareira,53.7742418275,12.4,77.2
6/14/2004,Cantareira,53.8515951162,0,77.2
6/15/2004,Cantareira,53.9289484049,0,77.2
6/16/2004,Cantareira,53.9289484049,5.4,82.6
6/17/2004,Cantareira,53.9289484049,0,82.6
6/18/2004,Cantareira,54.0063016936,0,82.6
6/19/2004,Cantareira,54.0063016936,0,82.6
6/20/2004,Cantareira,54.0063016936,0,82.6
6/21/2004,Cantareira,54.0063016936,0,82.6
6/22/2004,Cantareira,53.9289484049,0,82.6
6/23/2004,Cantareira,53.9289484049,0,82.6
6/24/2004,Cantareira,53.8515951162,0,82.6
6/25/2004,Cantareira,53.8515951162,0.2,82.8
6/26/2004,Cantareira,53.7742418275,0.3,83.1
6/27/2004,Cantareira,53.7742418275,0,83.1
6/28/2004,Cantareira,53.7742418275,0,83.1
6/29/2004,Cantareira,53.6968885388,0,83.1
6/30/2004,Cantareira,53.6968885388,0,83.1
7/1/2004,Cantareira,53.6195352501,0,0
7/2/2004,Cantareira,53.5421819614,0,0
7/3/2004,Cantareira,53.4648286727,0,0
7/4/2004,Cantareira,53.387475384,0,0
7/5/2004,Cantareira,53.387475384,0,0
7/6/2004,Cantareira,53.3101220953,0,0
7/7/2004,Cantareira,53.2327688066,0,0
7/8/2004,Cantareira,53.1554155179,0,0
7/9/2004,Cantareira,53.1554155179,8.3,8.3
7/10/2004,Cantareira,53.1554155179,1.4,9.7
7/11/2004,Cantareira,53.387475384,21.7,31.4
7/12/2004,Cantareira,53.5421819614,0.3,31.7
7/13/2004,Cantareira,53.6195352501,0,31.7
7/14/2004,Cantareira,53.5421819614,0,31.7
7/15/2004,Cantareira,53.4648286727,0,31.7
7/16/2004,Cantareira,53.387475384,0,31.7
7/17/2004,Cantareira,53.387475384,3.1,34.8
7/18/2004,Cantareira,53.4648286727,0.5,35.3
7/19/2004,Cantareira,53.4648286727,8,43.3
7/20/2004,Cantareira,54.161008271,43.1,86.4
7/21/2004,Cantareira,54.6251280032,1.8,88.2
7/22/2004,Cantareira,54.8571878692,0.5,88.7
7/23/2004,Cantareira,54.9345411579,0.2,88.9
7/24/2004,Cantareira,55.0118944466,0,88.9
7/25/2004,Cantareira,55.0118944466,0,88.9
7/26/2004,Cantareira,55.0118944466,0,88.9
7/27/2004,Cantareira,55.0118944466,0,88.9
7/28/2004,Cantareira,54.9345411579,0,88.9
7/29/2004,Cantareira,54.9345411579,0,88.9
7/30/2004,Cantareira,54.8571878692,0,88.9
7/31/2004,Cantareira,54.8571878692,0,88.9
8/1/2004,Cantareira,54.7798345805,0,0
8/2/2004,Cantareira,54.7798345805,0,0
8/3/2004,Cantareira,54.7024812918,0,0
8/4/2004,Cantareira,54.6251280032,0,0
8/5/2004,Cantareira,54.5477747145,0,0
8/6/2004,Cantareira,54.4704214258,0,0
8/7/2004,Cantareira,54.3930681371,0,0
8/8/2004,Cantareira,54.3157148484,0,0
8/9/2004,Cantareira,54.2383615597,0,0
8/10/2004,Cantareira,54.161008271,0,0
8/11/2004,Cantareira,54.0836549823,0,0
8/12/2004,Cantareira,53.9289484049,0,0
8/13/2004,Cantareira,53.7742418275,0,0
8/14/2004,Cantareira,53.6968885388,0,0
8/15/2004,Cantareira,53.6195352501,0,0
8/16/2004,Cantareira,53.4648286727,0,0
8/17/2004,Cantareira,53.3101220953,0,0
8/18/2004,Cantareira,53.2327688066,0,0
8/19/2004,Cantareira,53.1554155179,0,0
8/20/2004,Cantareira,53.0007089405,0,0
8/21/2004,Cantareira,52.8460023631,0,0
8/22/2004,Cantareira,52.7686490744,0,0
8/23/2004,Cantareira,52.6912957857,0,0
8/24/2004,Cantareira,52.5365892083,0,0
8/25/2004,Cantareira,52.4592359197,0,0
8/26/2004,Cantareira,52.3045293423,0,0
8/27/2004,Cantareira,52.1498227649,0,0
8/28/2004,Cantareira,52.0724694762,0,0
8/29/2004,Cantareira,51.9177628988,0.6,0.6
8/30/2004,Cantareira,51.8404096101,0,0.6
8/31/2004,Cantareira,51.6857030327,0,0.6
9/1/2004,Cantareira,51.8404096101,0,0
9/2/2004,Cantareira,51.6857030327,0,0
9/3/2004,Cantareira,51.5309964553,0,0
9/4/2004,Cantareira,51.3762898779,0,0
9/5/2004,Cantareira,51.2215833005,0,0
9/6/2004,Cantareira,51.1442300118,0,0
9/7/2004,Cantareira,50.9895234344,0,0
9/8/2004,Cantareira,50.834816857,0,0
9/9/2004,Cantareira,50.6801102796,0,0
9/10/2004,Cantareira,50.5254037022,0,0
9/11/2004,Cantareira,50.2933438362,0,0
9/12/2004,Cantareira,50.1386372588,0.1,0.1
9/13/2004,Cantareira,49.9839306814,0,0.1
9/14/2004,Cantareira,49.829224104,0,0.1
9/15/2004,Cantareira,49.7518708153,0.2,0.2
9/16/2004,Cantareira,49.5198109492,0,0.2
9/17/2004,Cantareira,49.3651043718,0,0.2
9/18/2004,Cantareira,49.2103977944,3.8,4
9/19/2004,Cantareira,49.2103977944,28.7,32.7
9/20/2004,Cantareira,49.1330445057,0,32.7
9/21/2004,Cantareira,48.9783379283,0,32.7
9/22/2004,Cantareira,48.8236313509,0,32.7
9/23/2004,Cantareira,48.6689247735,0,32.7
9/24/2004,Cantareira,48.5915714848,0,32.7
9/25/2004,Cantareira,48.3595116187,0,32.7
9/26/2004,Cantareira,48.2048050414,0,32.7
9/27/2004,Cantareira,48.1274517527,12.8,45.5
9/28/2004,Cantareira,47.9727451753,1.2,46.7
9/29/2004,Cantareira,47.7406853092,0,46.7
9/30/2004,Cantareira,47.5859787318,1.3,47.9
10/1/2004,Cantareira,47.5086254431,0,0
10/2/2004,Cantareira,47.276565577,1.5,1.5
10/3/2004,Cantareira,47.1218589996,11.8,13.3
10/4/2004,Cantareira,47.1218589996,7.5,20.7
10/5/2004,Cantareira,47.0445057109,0,20.7
10/6/2004,Cantareira,46.8897991335,0,20.7
10/7/2004,Cantareira,46.8124458448,0,20.7
10/8/2004,Cantareira,46.6577392674,0,20.7
10/9/2004,Cantareira,46.50303269,0,20.7
10/10/2004,Cantareira,46.3483261126,0,20.7
10/11/2004,Cantareira,46.2709728239,18.2,39
10/12/2004,Cantareira,46.1936195353,3.7,42.6
10/13/2004,Cantareira,46.1162662466,1.5,44.1
10/14/2004,Cantareira,46.1162662466,17.1,61.2
10/15/2004,Cantareira,46.1162662466,3.2,64.4
10/16/2004,Cantareira,46.1162662466,11.3,75.6
10/17/2004,Cantareira,46.0389129579,2.4,78
10/18/2004,Cantareira,46.1936195353,20.3,98.3
10/19/2004,Cantareira,46.1162662466,8.2,106.5
10/20/2004,Cantareira,46.2709728239,8.6,115.1
10/21/2004,Cantareira,46.1162662466,0.5,115.6
10/22/2004,Cantareira,46.1162662466,0,115.6
10/23/2004,Cantareira,46.0389129579,0,115.6
10/24/2004,Cantareira,45.9615596692,5.9,121.5
10/25/2004,Cantareira,45.8842063805,1.2,122.6
10/26/2004,Cantareira,46.1162662466,43.2,165.8
10/27/2004,Cantareira,46.1162662466,0,165.8
10/28/2004,Cantareira,46.0389129579,0,165.8
10/29/2004,Cantareira,45.9615596692,0,165.8
10/30/2004,Cantareira,45.8068530918,0,165.8
10/31/2004,Cantareira,45.7294998031,0,165.8
11/1/2004,Cantareira,45.6521465144,0,0
11/2/2004,Cantareira,45.497439937,0,0
11/3/2004,Cantareira,45.4200866483,0.8,0.8
11/4/2004,Cantareira,45.2653800709,0,0.8
11/5/2004,Cantareira,45.1880267822,0,0.8
11/6/2004,Cantareira,45.1106734935,8.3,9.1
11/7/2004,Cantareira,45.1880267822,16.7,25.8
11/8/2004,Cantareira,45.2653800709,0.2,26
11/9/2004,Cantareira,45.3427333596,0,26
11/10/2004,Cantareira,45.2653800709,0,26
11/11/2004,Cantareira,45.1880267822,2.8,28.8
11/12/2004,Cantareira,45.0333202048,11.3,40.1
11/13/2004,Cantareira,44.9559669161,0,40.1
11/14/2004,Cantareira,44.8012603387,0,40.1
11/15/2004,Cantareira,44.72390705,0,40.1
11/16/2004,Cantareira,44.72390705,27.5,67.7
11/17/2004,Cantareira,45.1106734935,46.6,114.3
11/18/2004,Cantareira,45.4200866483,12.3,126.6
11/19/2004,Cantareira,45.497439937,3.9,130.5
11/20/2004,Cantareira,45.6521465144,11.5,142
11/21/2004,Cantareira,45.6521465144,0,142
11/22/2004,Cantareira,45.6521465144,0,142
11/23/2004,Cantareira,45.497439937,0,142
11/24/2004,Cantareira,45.4200866483,0,142
11/25/2004,Cantareira,45.3427333596,0,142
11/26/2004,Cantareira,45.1880267822,0,142
11/27/2004,Cantareira,45.0333202048,0,142
11/28/2004,Cantareira,45.0333202048,20.6,162.5
11/29/2004,Cantareira,45.2653800709,41.1,203.6
11/30/2004,Cantareira,45.3427333596,0.4,204
12/1/2004,Cantareira,45.3427333596,0,0
12/2/2004,Cantareira,45.2653800709,0,0
12/3/2004,Cantareira,45.1880267822,0,0
12/4/2004,Cantareira,45.1880267822,14,14
12/5/2004,Cantareira,45.1880267822,0.5,14.5
12/6/2004,Cantareira,45.1880267822,0,14.5
12/7/2004,Cantareira,45.2653800709,11.6,26.1
12/8/2004,Cantareira,45.4200866483,21.4,47.5
12/9/2004,Cantareira,45.6521465144,2,49.5
12/10/2004,Cantareira,45.8842063805,13,62.5
12/11/2004,Cantareira,45.8842063805,0.2,62.7
12/12/2004,Cantareira,45.8842063805,0.3,62.9
12/13/2004,Cantareira,45.8842063805,0,62.9
12/14/2004,Cantareira,45.8068530918,0,62.9
12/15/2004,Cantareira,45.7294998031,0,62.9
12/16/2004,Cantareira,45.7294998031,0,62.9
12/17/2004,Cantareira,45.6521465144,2.3,65.3
12/18/2004,Cantareira,45.5747932257,3.7,69
12/19/2004,Cantareira,45.6521465144,3.9,72.9
12/20/2004,Cantareira,45.6521465144,1.2,74.1
12/21/2004,Cantareira,45.6521465144,10.3,84.4
12/22/2004,Cantareira,45.6521465144,9.8,94.2
12/23/2004,Cantareira,45.7294998031,8.2,102.3
12/24/2004,Cantareira,45.8068530918,5.6,108
12/25/2004,Cantareira,45.8068530918,0,108
12/26/2004,Cantareira,45.8068530918,1.1,109.1
12/27/2004,Cantareira,46.3483261126,46.5,155.6
12/28/2004,Cantareira,46.50303269,0,155.6
12/29/2004,Cantareira,46.5803859787,0,155.6
12/30/2004,Cantareira,46.5803859787,0,155.6
12/31/2004,Cantareira,46.50303269,0,155.6
1/1/2005,Cantareira,46.50303269,2.3,2.3
1/2/2005,Cantareira,46.50303269,0,2.3
1/3/2005,Cantareira,46.4256794013,1.4,3.7
1/4/2005,Cantareira,46.4256794013,8.8,12.4
1/5/2005,Cantareira,46.5803859787,23.9,36.3
1/6/2005,Cantareira,46.7350925561,12.8,49.1
1/7/2005,Cantareira,46.8124458448,0.3,49.5
1/8/2005,Cantareira,46.8897991335,5.8,55.3
1/9/2005,Cantareira,47.0445057109,1.2,56.5
1/10/2005,Cantareira,47.1992122883,0.6,57.1
1/11/2005,Cantareira,47.276565577,0.5,57.6
1/12/2005,Cantareira,47.8953918866,28.8,86.3
1/13/2005,Cantareira,48.1274517527,0.8,87.1
1/14/2005,Cantareira,48.2821583301,0,87.1
1/15/2005,Cantareira,48.4368649074,0,87.1
1/16/2005,Cantareira,48.3595116187,0,87.1
1/17/2005,Cantareira,48.8236313509,52.5,139.6
1/18/2005,Cantareira,49.4424576605,1.2,140.9
1/19/2005,Cantareira,49.829224104,11.1,152
1/20/2005,Cantareira,50.2159905475,16.1,168
1/21/2005,Cantareira,50.834816857,11.8,179.8
1/22/2005,Cantareira,51.5309964553,17.2,197
1/23/2005,Cantareira,52.0724694762,3.4,200.4
1/24/2005,Cantareira,52.5365892083,2.5,202.8
1/25/2005,Cantareira,52.8460023631,6.2,209
1/26/2005,Cantareira,53.6968885388,49.6,258.6
1/27/2005,Cantareira,54.4704214258,4.3,262.9
1/28/2005,Cantareira,55.0118944466,2.3,265.2
1/29/2005,Cantareira,55.4760141788,5.3,270.6
1/30/2005,Cantareira,55.8627806223,11.8,282.4
1/31/2005,Cantareira,56.2495470658,0.3,282.7
2/1/2005,Cantareira,56.4816069319,0.6,0.6
2/2/2005,Cantareira,56.713666798,1.6,2.2
2/3/2005,Cantareira,57.1004332414,12,14.2
2/4/2005,Cantareira,57.4871996849,4.6,18.8
2/5/2005,Cantareira,57.7966128397,0.1,18.9
2/6/2005,Cantareira,58.1060259945,0,18.9
2/7/2005,Cantareira,58.3380858606,0,18.9
2/8/2005,Cantareira,58.492792438,0,18.9
2/9/2005,Cantareira,58.5701457267,0,18.9
2/10/2005,Cantareira,58.6474990154,0,18.9
2/11/2005,Cantareira,58.7248523041,0,18.9
2/12/2005,Cantareira,58.8022055928,17.8,36.7
2/13/2005,Cantareira,59.0342654588,0.9,37.7
2/14/2005,Cantareira,59.1116187475,1.6,39.2
2/15/2005,Cantareira,59.2663253249,3.2,42.4
2/16/2005,Cantareira,59.2663253249,0,42.4
2/17/2005,Cantareira,59.2663253249,0,42.4
2/18/2005,Cantareira,59.3436786136,0,42.4
2/19/2005,Cantareira,59.4210319023,1,43.3
2/20/2005,Cantareira,59.4210319023,0.4,43.7
2/21/2005,Cantareira,59.4210319023,1.5,45.2
2/22/2005,Cantareira,59.4210319023,0,45.2
2/23/2005,Cantareira,59.4210319023,0,45.2
2/24/2005,Cantareira,59.4210319023,0.2,45.4
2/25/2005,Cantareira,59.3436786136,0.5,45.9
2/26/2005,Cantareira,59.498385191,18,63.9
2/27/2005,Cantareira,59.6530917684,33.8,97.7
2/28/2005,Cantareira,60.3492713667,38.7,136.4
3/1/2005,Cantareira,60.4266246554,0,0
3/2/2005,Cantareira,60.4266246554,0,0
3/3/2005,Cantareira,60.3492713667,0,0
3/4/2005,Cantareira,60.3492713667,4.5,4.5
3/5/2005,Cantareira,60.3492713667,0,4.5
3/6/2005,Cantareira,60.3492713667,0,4.5
3/7/2005,Cantareira,60.3492713667,0,4.5
3/8/2005,Cantareira,60.3492713667,0,4.5
3/9/2005,Cantareira,60.271918078,0.3,4.7
3/10/2005,Cantareira,60.271918078,0,4.7
3/11/2005,Cantareira,60.1945647893,0,4.7
3/12/2005,Cantareira,60.1172115006,0.2,4.9
3/13/2005,Cantareira,60.1172115006,2.1,7
3/14/2005,Cantareira,60.0398582119,0.5,7.5
3/15/2005,Cantareira,60.3492713667,55.3,62.8
3/16/2005,Cantareira,61.0454509649,45.8,108.6
3/17/2005,Cantareira,61.277510831,2.5,111.1
3/18/2005,Cantareira,61.4322174084,3.8,114.9
3/19/2005,Cantareira,61.7416305632,21.6,136.5
3/20/2005,Cantareira,61.8963371406,0,136.5
3/21/2005,Cantareira,62.2057502954,25.1,161.5
3/22/2005,Cantareira,62.4378101615,9.4,171
3/23/2005,Cantareira,62.6698700276,20.2,191.1
3/24/2005,Cantareira,62.9792831824,14.9,206
3/25/2005,Cantareira,63.5981094919,36.9,242.9
3/26/2005,Cantareira,64.1395825128,0,242.9
3/27/2005,Cantareira,64.603702245,0.1,242.9
3/28/2005,Cantareira,64.8357621111,0.5,243.4
3/29/2005,Cantareira,64.9904686885,0.3,243.8
3/30/2005,Cantareira,65.0678219772,0,243.8
3/31/2005,Cantareira,65.2225285545,6.3,250.1
4/1/2005,Cantareira,65.3772351319,0,0
4/2/2005,Cantareira,65.3772351319,0,0
4/3/2005,Cantareira,65.4545884206,0,0
4/4/2005,Cantareira,65.4545884206,1.5,1.5
4/5/2005,Cantareira,65.609294998,1.3,2.8
4/6/2005,Cantareira,65.609294998,0,2.8
4/7/2005,Cantareira,65.7640015754,1.2,4
4/8/2005,Cantareira,65.7640015754,0.5,4.5
4/9/2005,Cantareira,65.8413548641,3.4,8
4/10/2005,Cantareira,65.9960614415,0,8
4/11/2005,Cantareira,65.9960614415,0,8
4/12/2005,Cantareira,65.9960614415,0,8
4/13/2005,Cantareira,65.9960614415,0,8
4/14/2005,Cantareira,65.9960614415,0,8
4/15/2005,Cantareira,65.9960614415,0,8
4/16/2005,Cantareira,65.9960614415,0,8
4/17/2005,Cantareira,65.9187081528,0,8
4/18/2005,Cantareira,65.9187081528,0,8
4/19/2005,Cantareira,65.8413548641,0,8
4/20/2005,Cantareira,65.8413548641,0,8
4/21/2005,Cantareira,65.8413548641,4.2,12.1
4/22/2005,Cantareira,65.8413548641,0,12.1
4/23/2005,Cantareira,65.8413548641,0,12.1
4/24/2005,Cantareira,65.8413548641,2.3,14.5
4/25/2005,Cantareira,65.8413548641,0,14.5
4/26/2005,Cantareira,65.7640015754,0.5,14.9
4/27/2005,Cantareira,65.7640015754,0,14.9
4/28/2005,Cantareira,65.7640015754,0,14.9
4/29/2005,Cantareira,65.7640015754,4.4,19.4
4/30/2005,Cantareira,65.7640015754,1.4,20.8
5/1/2005,Cantareira,65.7640015754,0.2,0.2
5/2/2005,Cantareira,65.6866482867,0,0.2
5/3/2005,Cantareira,65.609294998,0,0.2
5/4/2005,Cantareira,65.609294998,0,0.2
5/5/2005,Cantareira,65.5319417093,0,0.2
5/6/2005,Cantareira,65.4545884206,0,0.2
5/7/2005,Cantareira,65.4545884206,0,0.2
5/8/2005,Cantareira,65.3772351319,0,0.2
5/9/2005,Cantareira,65.2998818432,0,0.2
5/10/2005,Cantareira,65.2225285545,0,0.2
5/11/2005,Cantareira,65.0678219772,0,0.2
5/12/2005,Cantareira,64.9904686885,0,0.2
5/13/2005,Cantareira,64.9131153998,0,0.2
5/14/2005,Cantareira,64.8357621111,0,0.2
5/15/2005,Cantareira,64.7584088224,0,0.2
5/16/2005,Cantareira,64.7584088224,0,0.2
5/17/2005,Cantareira,64.6810555337,0,0.2
5/18/2005,Cantareira,64.603702245,0,0.2
5/19/2005,Cantareira,64.5263489563,0,0.2
5/20/2005,Cantareira,64.3716423789,0,0.2
5/21/2005,Cantareira,64.2942890902,0,0.2
5/22/2005,Cantareira,64.2169358015,25.3,25.5
5/23/2005,Cantareira,64.2942890902,0.9,26.4
5/24/2005,Cantareira,64.2942890902,0.2,26.5
5/25/2005,Cantareira,64.8357621111,102,128.5
5/26/2005,Cantareira,66.382827885,14.2,142.7
5/27/2005,Cantareira,66.9243009059,0,142.7
5/28/2005,Cantareira,67.0790074833,0,142.7
5/29/2005,Cantareira,67.2337140607,0,142.7
5/30/2005,Cantareira,67.3110673494,0,142.7
5/31/2005,Cantareira,67.3110673494,0,142.7
6/1/2005,Cantareira,67.3110673494,0,0
6/2/2005,Cantareira,67.2337140607,0,0
6/3/2005,Cantareira,67.2337140607,0,0
6/4/2005,Cantareira,67.2337140607,0,0
6/5/2005,Cantareira,67.156360772,0,0
6/6/2005,Cantareira,67.156360772,0,0
6/7/2005,Cantareira,67.156360772,0,0
6/8/2005,Cantareira,67.0790074833,0,0
6/9/2005,Cantareira,67.0016541946,0,0
6/10/2005,Cantareira,67.0016541946,0,0
6/11/2005,Cantareira,66.9243009059,0,0
6/12/2005,Cantareira,66.8469476172,0,0
6/13/2005,Cantareira,66.7695943285,0,0
6/14/2005,Cantareira,66.6922410398,0,0
6/15/2005,Cantareira,66.6148877511,0,0
6/16/2005,Cantareira,66.5375344624,0,0.1
6/17/2005,Cantareira,66.5375344624,0,0.1
6/18/2005,Cantareira,66.382827885,0,0.1
6/19/2005,Cantareira,66.382827885,3,3
6/20/2005,Cantareira,66.3054745963,0,3
6/21/2005,Cantareira,66.382827885,20.2,23.2
6/22/2005,Cantareira,66.382827885,0.7,23.9
6/23/2005,Cantareira,66.3054745963,0,23.9
6/24/2005,Cantareira,66.2281213076,0,23.9
6/25/2005,Cantareira,66.1507680189,0,23.9
6/26/2005,Cantareira,66.1507680189,0,23.9
6/27/2005,Cantareira,66.0734147302,0,24
6/28/2005,Cantareira,65.9187081528,0,24
6/29/2005,Cantareira,65.8413548641,9.8,33.8
6/30/2005,Cantareira,65.8413548641,6.7,40.5
7/1/2005,Cantareira,65.8413548641,0,0
7/2/2005,Cantareira,65.7640015754,0,0.1
7/3/2005,Cantareira,65.6866482867,0,0.1
7/4/2005,Cantareira,65.609294998,0,0.1
7/5/2005,Cantareira,65.5319417093,0,0.1
7/6/2005,Cantareira,65.4545884206,3.7,3.8
7/7/2005,Cantareira,65.3772351319,1.8,5.6
7/8/2005,Cantareira,65.2998818432,1.4,7
7/9/2005,Cantareira,65.2225285545,0,7
7/10/2005,Cantareira,65.1451752659,0,7
7/11/2005,Cantareira,65.0678219772,0,7
7/12/2005,Cantareira,64.9904686885,0,7
7/13/2005,Cantareira,64.9131153998,0,7.1
7/14/2005,Cantareira,64.8357621111,0,7.1
7/15/2005,Cantareira,64.7584088224,0,7.1
7/16/2005,Cantareira,64.6810555337,0,7.1
7/17/2005,Cantareira,64.5263489563,0,7.1
7/18/2005,Cantareira,64.3716423789,0,7.1
7/19/2005,Cantareira,64.2169358015,0,7.1
7/20/2005,Cantareira,64.1395825128,0.4,7.5
7/21/2005,Cantareira,63.9848759354,0,7.5
7/22/2005,Cantareira,63.9075226467,0,7.5
7/23/2005,Cantareira,63.830169358,0,7.5
7/24/2005,Cantareira,63.7528160693,0,7.5
7/25/2005,Cantareira,63.7528160693,17.5,25
7/26/2005,Cantareira,63.830169358,4.2,29.2
7/27/2005,Cantareira,63.7528160693,0,29.2
7/28/2005,Cantareira,63.6754627806,0.8,30
7/29/2005,Cantareira,63.5981094919,0,30
7/30/2005,Cantareira,63.4434029145,0,30
7/31/2005,Cantareira,63.3660496258,0,30
8/1/2005,Cantareira,63.2886963371,0,0
8/2/2005,Cantareira,63.1339897597,0.1,0.1
8/3/2005,Cantareira,63.0566364711,0,0.1
8/4/2005,Cantareira,62.9019298937,0,0.1
8/5/2005,Cantareira,62.824576605,0,0.1
8/6/2005,Cantareira,62.6698700276,0,0.1
8/7/2005,Cantareira,62.5151634502,0,0.1
8/8/2005,Cantareira,62.4378101615,0,0.1
8/9/2005,Cantareira,62.2831035841,0.1,0.2
8/10/2005,Cantareira,62.2057502954,3.1,3.3
8/11/2005,Cantareira,62.051043718,0,3.3
8/12/2005,Cantareira,61.8963371406,0,3.3
8/13/2005,Cantareira,61.8189838519,0,3.3
8/14/2005,Cantareira,61.6642772745,0,3.3
8/15/2005,Cantareira,61.5095706971,0.1,3.4
8/16/2005,Cantareira,61.3548641197,0,3.4
8/17/2005,Cantareira,61.2001575423,0.1,3.4
8/18/2005,Cantareira,61.0454509649,0,3.4
8/19/2005,Cantareira,60.8907443876,0,3.4
8/20/2005,Cantareira,60.7360378102,0,3.4
8/21/2005,Cantareira,60.5813312328,0,3.4
8/22/2005,Cantareira,60.4266246554,0,3.5
8/23/2005,Cantareira,60.271918078,0,3.5
8/24/2005,Cantareira,60.1172115006,0,3.5
8/25/2005,Cantareira,59.8851516345,0.9,4.4
8/26/2005,Cantareira,59.7304450571,0,4.4
8/27/2005,Cantareira,59.5757384797,2.3,6.7
8/28/2005,Cantareira,59.498385191,1.7,8.4
8/29/2005,Cantareira,59.3436786136,0,8.4
8/30/2005,Cantareira,59.1889720362,0,8.4
8/31/2005,Cantareira,59.0342654588,0,8.4
9/1/2005,Cantareira,58.8022055928,0,0
9/2/2005,Cantareira,58.8795588814,50.9,50.9
9/3/2005,Cantareira,58.8795588814,3.6,54.4
9/4/2005,Cantareira,58.7248523041,0,54.4
9/5/2005,Cantareira,58.5701457267,12.5,67
9/6/2005,Cantareira,58.6474990154,14.2,81.2
9/7/2005,Cantareira,58.6474990154,2.4,83.6
9/8/2005,Cantareira,58.6474990154,1.3,84.9
9/9/2005,Cantareira,58.492792438,17.3,102.1
9/10/2005,Cantareira,58.4154391493,0,102.1
9/11/2005,Cantareira,58.2607325719,0,102.1
9/12/2005,Cantareira,58.1833792832,0,102.1
9/13/2005,Cantareira,58.0286727058,7.1,109.2
9/14/2005,Cantareira,57.9513194171,4.7,114
9/15/2005,Cantareira,57.7966128397,0.4,114.4
9/16/2005,Cantareira,57.6419062623,4.9,119.3
9/17/2005,Cantareira,57.5645529736,0,119.3
9/18/2005,Cantareira,57.4098463962,1.5,120.8
9/19/2005,Cantareira,57.2551398188,6.1,127
9/20/2005,Cantareira,57.1777865301,1.8,128.8
9/21/2005,Cantareira,57.1004332414,0,128.8
9/22/2005,Cantareira,56.945726664,0,128.8
9/23/2005,Cantareira,56.7910200866,0,128.8
9/24/2005,Cantareira,56.6363135093,0,128.8
9/25/2005,Cantareira,56.4042536432,6.2,135
9/26/2005,Cantareira,56.4042536432,6.7,141.8
9/27/2005,Cantareira,56.2495470658,2.6,144.4
9/28/2005,Cantareira,56.2495470658,8.6,153
9/29/2005,Cantareira,56.1721937771,0,153
9/30/2005,Cantareira,56.0948404884,0,153
10/1/2005,Cantareira,55.940133911,0,0
10/2/2005,Cantareira,55.7854273336,1.5,1.5
10/3/2005,Cantareira,55.8627806223,18.5,20.1
10/4/2005,Cantareira,55.7080740449,0,20.1
10/5/2005,Cantareira,55.6307207562,0,20.1
10/6/2005,Cantareira,55.5533674675,2.1,22.2
10/7/2005,Cantareira,55.3986608901,0,22.2
10/8/2005,Cantareira,55.2439543127,0.1,22.3
10/9/2005,Cantareira,55.166601024,0,22.3
10/10/2005,Cantareira,55.0118944466,0,22.3
10/11/2005,Cantareira,54.8571878692,0,22.3
10/12/2005,Cantareira,54.7024812918,2.6,24.9
10/13/2005,Cantareira,54.6251280032,0,24.9
10/14/2005,Cantareira,54.3930681371,0,24.9
10/15/2005,Cantareira,54.3157148484,15.5,40.4
10/16/2005,Cantareira,54.161008271,0,40.4
10/17/2005,Cantareira,54.0063016936,3.1,43.5
10/18/2005,Cantareira,53.8515951162,0.1,43.6
10/19/2005,Cantareira,53.7742418275,12.8,56.4
10/20/2005,Cantareira,53.6968885388,0.9,57.3
10/21/2005,Cantareira,53.5421819614,6.5,63.8
10/22/2005,Cantareira,53.6195352501,47.1,110.9
10/23/2005,Cantareira,53.6195352501,3.9,114.8
10/24/2005,Cantareira,53.6195352501,3.7,118.4
10/25/2005,Cantareira,53.5421819614,5.2,123.6
10/26/2005,Cantareira,53.387475384,0,123.6
10/27/2005,Cantareira,53.2327688066,5.8,129.4
10/28/2005,Cantareira,53.1554155179,4.2,133.6
10/29/2005,Cantareira,53.0780622292,10.8,144.4
10/30/2005,Cantareira,53.1554155179,6.5,150.9
10/31/2005,Cantareira,53.1554155179,4.4,155.3
11/1/2005,Cantareira,53.0780622292,6.7,6.7
11/2/2005,Cantareira,53.0007089405,0,6.7
11/3/2005,Cantareira,52.9233556518,4.3,11
11/4/2005,Cantareira,52.8460023631,0,11
11/5/2005,Cantareira,53.0780622292,23,34
11/6/2005,Cantareira,53.3101220953,10.7,44.7
11/7/2005,Cantareira,53.3101220953,0,44.7
11/8/2005,Cantareira,53.2327688066,0.9,45.6
11/9/2005,Cantareira,53.2327688066,1,46.6
11/10/2005,Cantareira,53.1554155179,2,48.6
11/11/2005,Cantareira,53.0780622292,0,48.6
11/12/2005,Cantareira,52.9233556518,0,48.6
11/13/2005,Cantareira,52.7686490744,5,53.6
11/14/2005,Cantareira,52.6912957857,0,53.6
11/15/2005,Cantareira,52.5365892083,0,53.6
11/16/2005,Cantareira,52.4592359197,0.6,54.1
11/17/2005,Cantareira,52.381882631,4.5,58.6
11/18/2005,Cantareira,52.381882631,19.6,78.3
11/19/2005,Cantareira,52.4592359197,17.5,95.8
11/20/2005,Cantareira,52.4592359197,8.4,104.2
11/21/2005,Cantareira,52.381882631,0,104.2
11/22/2005,Cantareira,52.2271760536,0,104.2
11/23/2005,Cantareira,52.1498227649,7.2,111.4
11/24/2005,Cantareira,52.0724694762,3.4,114.7
11/25/2005,Cantareira,51.9951161875,0.2,114.9
11/26/2005,Cantareira,52.3045293423,35.3,150.2
11/27/2005,Cantareira,52.381882631,0.2,150.4
